function	CV1	CV2	CV3	CV4	CV5	GF1	GF2	GF3	GF4	GF5	GF6
RXN-12587	1882.94	2085.4300000000003	1941.74	2230.91	2221.51	727.5	710.73	797.52	715.95	709.64	719.29
RXN-12588	1882.94	2085.4300000000003	1941.74	2230.91	2221.51	727.5	710.73	797.52	715.95	709.64	719.29
RXN-12609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-12610	1812.27	1238.85	1088.4	1933.58	1212.6	268.16	265.32	314.67999999999995	247.65	250.19000000000003	270.98
RXN-12611	1812.27	1238.85	1088.4	1933.58	1212.6	268.16	265.32	314.67999999999995	247.65	250.19000000000003	270.98
RXN-12613	2.92	2.0	3.92	4.0	1.58	229.17	228.33	219.17	231.15	231.00000000000003	231.33
RXN-12618	15.0	35.0	14.0	16.0	7.67	0.0	2.0	66.5	0.0	0.6000000000000001	5.2
RXN-12623	20.17	7.0	5.67	12.75	1.83	229.17	230.33	223.17	231.15	231.00000000000003	228.58
RXN-12624	20.17	7.0	5.67	12.75	1.83	229.17	230.33	223.17	231.15	231.00000000000003	228.58
RXN-12625	6575.46	3381.87	3360.75	7446.78	3371.45	603.17	617.49	614.51	516.8	536.0300000000001	615.81
RXN-12626	6575.46	3381.87	3360.75	7446.78	3371.45	603.17	617.49	614.51	516.8	536.0300000000001	615.81
RXN-12627	48.67	37.67	52.66	44.33	54.67	0.33	0.33	6.67	0.0	0.33	1.0
RXN-12634	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
RXN-12705	0.0	1.0	1.0	2.0	1.34	0.0	3.0	64.0	0.0	0.4	5.8
RXN-12710	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-12720	1341.34	461.34	502.0	1390.84	416.18	30.0	30.0	103.0	10.0	14.4	38.3
RXN-12722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
RXN-12723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
RXN-12726	1972.02	1580.43	1493.49	2239.66	1819.93	501.83	496.4	599.8499999999999	478.8	484.04	505.5100000000001
RXN-12729	2166.77	1953.1800000000003	1891.91	2801.5	2133.9300000000003	510.0	495.8200000000001	542.18	486.3	488.56000000000006	508.46
RXN-12730	11.59	8.0	7.09	140.0	24.58	459.34	457.66	486.84	462.3	463.2000000000001	465.06
RXN-12736	40.67	103.17	111.16	37.83	251.67	0.33	1.83	6.67	0.5	0.8300000000000001	1.0
RXN-12750	0.0	1.0	1.0	2.0	1.34	0.0	3.0	64.0	0.0	0.4	5.8
RXN-12752	1060.84	951.59	930.66	1200.25	1036.7600000000002	23.83	19.58	52.67	11.0	11.28	22.4
RXN-12886	0.0	1.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-12893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.2	0.4
RXN-12894	0.0	1.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-12895	0.0	1.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-12898	1.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-12908	20.0	19.0	35.0	5.0	21.5	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-12977	670.67	234.17	249.5	693.92	207.67	15.0	15.0	13.0	5.0	7.0	16.25
RXN-12978	3003.02	1504.6	1732.33	3037.51	1293.1	293.5	300.41	411.34	256.15	261.38	306.18
RXN-12979	2.0	3.0	5.0	1.5	2.5	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13008	2597.61	2779.43	2601.75	2986.0	2982.67	975.84	961.23	1202.0199999999998	954.6	951.2100000000002	976.17
RXN-13028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	0.0	0.2	0.4
RXN-13036	0.25	2.0	1.75	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1.0
RXN-13037	676.67	252.17	255.5	712.92	211.34	15.0	17.0	53.5	5.0	7.2	18.65
RXN-13039	824.8399999999999	680.4200000000001	581.67	829.92	773.92	248.17	247.58	237.17	240.15	240.75000000000003	247.83
RXN-13054	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13056	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13064	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
RXN-13142	1060.84	951.59	930.66	1200.25	1036.7600000000002	23.83	19.58	52.67	11.0	11.28	22.4
RXN-13158	1063.51	967.59	939.83	1216.75	1042.59	253.0	248.91000000000005	274.34	242.15	242.28000000000003	251.73
RXN-13163	2137.02	1943.6800000000003	2030.16	2441.0	2103.1800000000003	506.5	497.8200000000001	580.68	484.3	484.96	506.2600000000001
RXN-13179	803.17	713.4200000000001	598.0	849.42	793.09	19.0	20.25	55.0	8.0	9.95	22.4
RXN-13181	4046.01	1454.34	1596.17	4189.84	1254.6699999999998	319.17	323.83000000000004	299.17	262.15	273.50000000000006	327.33000000000004
RXN-13182	4046.01	1454.34	1596.17	4189.84	1254.6699999999998	319.17	323.83000000000004	299.17	262.15	273.50000000000006	327.33000000000004
RXN-13191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
RXN-13198	1267.68	1081.92	1046.51	1409.17	1151.75	712.01	708.24	808.01	706.45	705.15	714.54
RXN-13202	3245.8600000000006	2888.27	2994.32	3844.75	3190.77	531.3299999999999	518.4	598.3499999999999	494.3	496.64	523.96
RXN-13253	9.0	7.0	3.0	128.0	23.0	0.0	0.0	0.0	0.0	1.0	1.0
RXN-13266	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-13267	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-13268	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-13279	0.0	1.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	1.0
RXN-13290	3003.02	1504.6	1732.33	3037.51	1293.1	293.5	300.41	411.34	256.15	261.38	306.18
RXN-13313	671.0	237.5	264.5	700.25	207.01	15.0	16.0	15.0	6.0	7.0	23.75
RXN-13323	0.0	3.0	1.0	1.0	0.0	0.0	0.0	27.0	0.0	0.0	2.0
RXN-13328	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-13337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-13403	367.67	756.6700000000001	731.6599999999999	373.33	1040.51	7.83	4.33	101.67	5.0	3.93	12.7
RXN-13418	0.0	5.0	0.0	3.0	1.34	0.0	0.0	160.0	0.0	1.0	8.0
RXN-13426	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0
RXN-13449	157.34	116.34	81.32	154.66	87.34	0.66	0.66	28.34	0.0	0.8600000000000001	2.4
RXN-13482	374.26	681.1700000000001	652.25	510.83	824.7500000000001	467.17	459.49	494.51	467.8	466.2300000000001	464.96
RXN-13568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-13574	27.67	1.67	0.33	21.33	2.67	0.33	0.33	1.67	0.0	0.33	1.0
RXN-13585	7.0	22.0	5.0	16.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0
RXN-13589	64.34	65.84	21.33	68.5	19.34	0.33	2.33	1.67	0.0	0.33	1.0
RXN-13596	16.5	21.0	15.0	7.5	3.0	0.0	0.0	0.0	0.0	0.0	0.5
RXN-13597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0
RXN-13600	8012.790000000001	5303.79	5878.209999999999	8641.0	6071.21	180.98	191.23	279.02	82.5	87.93	182.65
RXN-13602	8012.790000000001	5303.79	5878.209999999999	8641.0	6071.21	180.98	191.23	279.02	82.5	87.93	182.65
RXN-13603	8012.790000000001	5303.79	5878.209999999999	8641.0	6071.21	180.98	191.23	279.02	82.5	87.93	182.65
RXN-13613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.2	0.4
RXN-13614	3003.02	1504.6	1732.33	3037.51	1293.1	293.5	300.41	411.34	256.15	261.38	306.18
RXN-13615	0.0	1.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.8	2.6
RXN-13616	326.17	350.17	399.66	311.33	279.01	3.83	3.33	145.67	2.0	1.33	10.5
RXN-13617	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-13671	296.42	496.5	319.42	453.0	482.75	237.17	229.33	219.17	235.15	234.00000000000003	234.33
RXN-13673	0.0	8.0	0.0	4.0	2.68	0.0	10.0	254.0	0.0	1.8	14.6
RXN-13677	60.84	29.67	20.17	45.17	10.67	229.17	229.33	248.67	231.15	231.2	230.73
RXN-13697	1780.01	1248.0100000000002	1233.16	1784.1699999999998	1249.6800000000003	38.83	36.33	114.67	16.5	17.529999999999998	39.9
RXN-13698	9.92	11.0	17.92	3.0	11.25	229.17	230.33	240.67	231.15	231.2	230.73
RXN-13704	1.17	6.0	3.67	0.0	0.8300000000000001	229.17	229.33	219.17	231.15	231.00000000000003	229.33
RXN-13714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-13715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-13720	1117.76	984.59	962.58	1392.75	1070.84	254.0	249.91000000000005	284.34	242.15	243.28000000000003	252.73
RXN-13760	20.0	37.5	179.5	24.5	63.0	0.5	0.0	5.0	0.0	0.0	0.0
RXN-13788	3387.02	1559.02	1683.0	3526.52	2032.02	75.0	81.0	85.0	27.0	37.0	80.5
RXN-13805	914.18	1530.34	1403.16	1221.66	1747.5100000000002	479.0	466.3200000000001	529.68	475.3	470.2600000000001	473.86
RXN-1381	914.18	1530.34	1403.16	1221.66	1747.5100000000002	479.0	466.3200000000001	529.68	475.3	470.2600000000001	473.86
RXN-13854	0.0	2.0	0.0	1.0	1.34	0.0	0.0	41.0	0.0	0.4	9.8
RXN-13907	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	0.0	0.2	1.4
RXN-13908	0.0	1.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	0.2	1.4
RXN-13909	1.0	3.0	2.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	1.0
RXN-13997	1113.76	986.59	957.58	1253.75	1047.84	253.0	248.91000000000005	266.34	242.15	242.08000000000004	252.33
RXN-1401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.2	1.4
RXN-14014	1134.26	1072.09	971.58	1401.75	1077.84	254.0	249.91000000000005	284.34	242.15	243.28000000000003	252.73
RXN-14021	762.75	462.0	518.75	910.25	364.25	21.5	16.0	13.0	13.0	10.0	19.25
RXN-14025	1421.01	638.1700000000001	628.84	1444.17	454.01	488.34	495.16	561.3399999999999	474.3	477.1	499.36
RXN-14026	1421.01	638.1700000000001	628.84	1444.17	454.01	488.34	495.16	561.3399999999999	474.3	477.1	499.36
RXN-14029	1175.51	1420.59	1409.33	1492.25	2083.09	255.0	255.91000000000005	273.84	246.15	246.08000000000004	253.83
RXN-1404	1.0	4.0	2.0	1.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-14040	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14047	1052.51	924.34	904.83	1201.75	1030.18	253.0	248.16000000000005	346.34	241.65	242.63	255.18
RXN-14054	1.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14063	429.34	674.34	571.1600000000001	440.25	603.51	10.83	0.33	26.67	6.0	2.53	3.15
RXN-14064	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14073	3126.4300000000003	1836.84	1743.25	3503.75	1656.09	529.17	533.99	573.0099999999999	491.8	496.7300000000001	534.71
RXN-14090	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14091	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14107	0.0	1.0	0.0	0.0	0.0	0.0	1.0	36.0	0.0	0.2	0.4
RXN-14112	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14113	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14115	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14116	39.17	39.67	18.5	18.42	8.84	0.0	1.0	37.0	0.0	0.2	4.15
RXN-14117	1163.43	1025.26	971.24	1425.58	1078.68	254.33	250.24	311.00999999999993	242.15	243.81	257.13
RXN-14118	2.0	5.0	7.0	4.0	4.67	0.0	1.0	30.5	1.0	0.2	2.4
RXN-14120	734.42	268.17	291.25	743.92	219.59	15.0	17.0	53.5	6.0	7.2	20.15
RXN-14124	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14126	654.42	216.5	250.42	689.75	203.25	244.17	245.33	232.17	236.15	238.00000000000003	249.58
RXN-14129	0.25	2.0	1.75	4.0	0.25	0.0	1.0	2.0	0.0	0.2	2.4
RXN-14135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-14136	3126.4300000000003	1836.84	1743.25	3503.75	1656.09	529.17	533.99	573.0099999999999	491.8	496.7300000000001	534.71
RXN-14142	49.0	47.0	33.0	33.0	30.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-14143	49.0	47.0	33.0	33.0	30.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-14147	1.0	3.0	2.0	2.0	0.67	0.0	1.0	34.0	0.0	0.4	2.8
RXN-14148	667.0	319.0	358.5	706.25	451.5	15.0	16.5	50.0	5.5	7.9	23.05
RXN-14149	13.25	102.5	110.25	17.5	249.25	0.0	1.5	21.0	0.5	0.7	2.4
RXN-14150	15.25	106.5	116.25	20.5	250.25	0.0	1.5	21.0	0.5	0.7	2.4
RXN-14160	3126.4300000000003	1836.84	1743.25	3503.75	1656.09	529.17	533.99	573.0099999999999	491.8	496.7300000000001	534.71
RXN-14161	49.0	47.0	33.0	33.0	30.67	0.0	0.0	0.0	0.0	0.0	2.0
RXN-14171	42.17	103.67	111.83	37.83	252.67	0.33	1.83	6.67	0.5	0.8300000000000001	1.0
RXN-14173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-14174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-14177	770.01	407.34	379.67	744.09	250.84	244.17	248.83	272.67	238.15	238.7	248.98
RXN-14178	1.5	1.5	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	2.4
RXN-14179	8012.790000000001	5303.79	5878.209999999999	8641.0	6071.21	180.98	191.23	279.02	82.5	87.93	182.65
RXN-14189	39.42	38.67	19.25	19.42	8.42	0.0	2.0	80.5	0.0	1.0	8.75
RXN-14192	1163.43	1025.26	971.24	1425.58	1078.68	254.33	250.24	311.00999999999993	242.15	243.81	257.13
RXN-14197	0.25	2.0	1.75	4.0	0.25	0.0	1.0	2.0	0.0	0.2	2.4
RXN-14204	0.0	0.0	0.0	2.0	0.0	0.0	0.0	32.0	0.0	0.4	10.8
RXN-14206	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	0.0	0.2	1.4
RXN-14207	1163.43	1025.26	971.24	1425.58	1078.68	254.33	250.24	311.00999999999993	242.15	243.81	257.13
RXN-14210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-14223	1765.84	1517.67	1440.67	1932.17	1786.17	271.67	264.33000000000004	286.67	250.15	251.2	269.23
RXN-14224	253.0	560.25	447.0	340.0	718.75	7.0	4.25	121.0	3.0	3.75	10.25
RXN-14225	253.0	560.25	447.0	340.0	718.75	7.0	4.25	121.0	3.0	3.75	10.25
RXN-14227	1421.01	638.1700000000001	628.84	1444.17	454.01	488.34	495.16	561.3399999999999	474.3	477.1	499.36
RXN-14228	734.42	268.17	291.25	743.92	219.59	15.0	17.0	53.5	6.0	7.2	20.15
RXN-14229	0.0	1.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.8	2.6
RXN-14236	12.0	33.0	25.0	11.5	2.5	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14245	1.0	3.0	2.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14249	115.5	461.0	323.5	184.5	614.67	7.0	2.5	7.0	4.5	2.5	3.0
RXN-14260	1168.01	1113.59	1041.83	1371.75	1179.09	256.0	249.91000000000005	281.34	243.15	242.28000000000003	252.23
RXN-14261	1168.01	1113.59	1041.83	1371.75	1179.09	256.0	249.91000000000005	281.34	243.15	242.28000000000003	252.23
RXN-14262	0.0	1.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.8	2.6
RXN-14264	0.0	1.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	0.2	0.4
RXN-14266	326.17	350.17	399.66	311.33	279.01	3.83	3.33	145.67	2.0	1.33	10.5
RXN-14267	5464.780000000001	3723.61	3679.39	6331.91	4029.87	352.32	334.23	447.02	282.15	290.20000000000005	360.93
RXN-14268	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14270	997.09	672.4200000000001	704.0799999999999	1184.58	525.1700000000001	250.0	247.41000000000005	279.34	241.65	240.78000000000003	251.23
RXN-14274	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14275	0.0	1.0	1.0	2.0	1.34	0.0	3.0	64.0	0.0	0.4	5.8
RXN-14276	326.17	350.17	399.66	311.33	279.01	3.83	3.33	145.67	2.0	1.33	10.5
RXN-14277	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14278	0.0	1.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.8	2.6
RXN-14280	253.0	560.25	447.0	340.0	718.75	7.0	4.25	121.0	3.0	3.75	10.25
RXN-14281	4583.860000000001	2544.5200000000004	2541.16	4951.34	2719.8500000000004	561.5	561.82	552.68	500.3	511.1600000000001	563.6600000000001
RXN-14282	4583.860000000001	2544.5200000000004	2541.16	4951.34	2719.8500000000004	561.5	561.82	552.68	500.3	511.1600000000001	563.6600000000001
RXN-14283	4583.860000000001	2544.5200000000004	2541.16	4951.34	2719.8500000000004	561.5	561.82	552.68	500.3	511.1600000000001	563.6600000000001
RXN-14284	2037.68	1854.26	1885.49	2270.08	2256.4300000000003	275.83	272.24	302.01	252.15	252.61	273.73
RXN-14285	2037.68	1854.26	1885.49	2270.08	2256.4300000000003	275.83	272.24	302.01	252.15	252.61	273.73
RXN-14286	2037.68	1854.26	1885.49	2270.08	2256.4300000000003	275.83	272.24	302.01	252.15	252.61	273.73
RXN-14304	21.5	25.0	22.0	10.5	5.5	0.0	0.0	9.0	1.0	0.0	0.5
RXN-14338	391.09	660.1700000000001	635.08	526.3299999999999	817.2500000000001	238.0	231.16000000000005	230.84	236.65	234.83000000000004	233.33
RXN-14347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14349	4583.860000000001	2544.5200000000004	2541.16	4951.34	2719.8500000000004	561.5	561.82	552.68	500.3	511.1600000000001	563.6600000000001
RXN-14350	4583.860000000001	2544.5200000000004	2541.16	4951.34	2719.8500000000004	561.5	561.82	552.68	500.3	511.1600000000001	563.6600000000001
RXN-14353	2037.68	1854.26	1885.49	2270.08	2256.4300000000003	275.83	272.24	302.01	252.15	252.61	273.73
RXN-14354	1168.01	1113.59	1041.83	1371.75	1179.09	256.0	249.91000000000005	281.34	243.15	242.28000000000003	252.23
RXN-14370	654.17	215.5	247.67	688.75	202.33	244.17	244.33	234.17	236.15	238.00000000000003	244.58
RXN-14371	1277.01	1305.09	1155.16	1505.25	1271.09	257.0	248.91000000000005	277.34	246.15	243.28000000000003	252.73
RXN-14372	1277.01	1305.09	1155.16	1505.25	1271.09	257.0	248.91000000000005	277.34	246.15	243.28000000000003	252.73
RXN-14377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.2	3.4
RXN-14384	1882.94	2085.4300000000003	1941.74	2230.91	2221.51	727.5	710.73	797.52	715.95	709.64	719.29
RXN-14385	1882.94	2085.4300000000003	1941.74	2230.91	2221.51	727.5	710.73	797.52	715.95	709.64	719.29
RXN-14386	1882.94	2085.4300000000003	1941.74	2230.91	2221.51	727.5	710.73	797.52	715.95	709.64	719.29
RXN-14394	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14429	0.0	1.0	0.0	1.0	0.67	0.0	0.0	16.0	0.0	0.2	3.4
RXN-14455	285.92	286.5	369.92	399.0	219.75	231.67	229.33	279.67	234.15	233.2	234.73
RXN-14475	46.25	12.0	19.75	36.0	6.25	0.0	1.0	0.0	0.0	0.0	1.0
RXN-14517	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	251.73
RXN-14531	1068.84	975.59	939.66	1214.75	1041.59	23.83	19.58	43.67	11.0	11.08	21.0
RXN-14569	1114.76	990.59	960.58	1254.75	1047.84	253.0	249.91000000000005	290.84	242.15	242.28000000000003	251.73
RXN-14570	1176.76	1064.59	1006.58	1288.75	1078.84	253.0	249.91000000000005	293.34	242.15	242.28000000000003	251.73
RXN-14574	3387.02	1559.02	1683.0	3526.52	2032.02	75.0	81.0	85.0	27.0	37.0	80.5
RXN-1461	603.59	1108.84	1148.0700000000002	903.16	1503.7600000000002	16.66	6.66	26.84	7.0	6.66	7.5
RXN-14640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0
RXN-14696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RXN-14712	310.09000000000003	522.6700000000001	438.58	273.33	715.9200000000001	235.5	232.16000000000005	248.84	233.65	233.03000000000003	233.73
RXN-14715	2.0	2.0	3.0	2.0	1.67	0.0	1.0	18.0	0.0	0.2	2.4
RXN-14718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
RXN-14725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
RXN-14726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
RXN-14727	11.17	14.0	21.67	7.0	10.83	229.17	231.33	364.67	231.15	231.8	230.93
RXN-14728	11.17	14.0	21.67	7.0	10.83	229.17	231.33	364.67	231.15	231.8	230.93
RXN-14729	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
RXN-14774	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14776	2.0	2.0	3.0	2.0	1.67	0.0	1.0	18.0	0.0	0.2	2.4
RXN-14788	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14790	2.0	2.0	3.0	2.0	1.67	0.0	1.0	18.0	0.0	0.2	2.4
RXN-14793	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14799	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14803	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
RXN-14814	0.0	1.0	0.0	0.0	0.67	0.0	1.0	2.0	0.0	0.0	3.0
RXN-14897	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14903	7.5	3.0	1.5	5.75	1.17	0.0	1.0	27.0	0.0	0.2	2.65
RXN-14933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
RXN-14936	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14950	676.67	252.17	255.5	712.92	211.34	15.0	17.0	53.5	6.0	7.2	19.65
RXN-14957	676.67	252.17	255.5	712.92	211.34	15.0	17.0	53.5	6.0	7.2	19.65
RXN-14959	676.67	252.17	255.5	712.92	211.34	15.0	17.0	53.5	6.0	7.2	19.65
RXN-14963	1623.26	1060.84	920.42	1693.84	828.1	261.17	270.33000000000004	331.17	246.65	248.4	273.63
RXN-14970	1623.26	1060.84	920.42	1693.84	828.1	261.17	270.33000000000004	331.17	246.65	248.4	273.63
RXN-14971	1470.84	766.84	759.5	1473.84	711.68	30.0	39.0	112.0	11.5	15.4	40.8
RXN-14982	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
RXN-14983	1233.0300000000002	2177.17	1729.02	2603.33	3032.51	1871.69	1846.47	1823.03	1878.7	1875.03	1877.54
RXN-14986	1063.51	967.59	939.83	1216.75	1042.59	253.0	248.91000000000005	274.34	242.15	242.28000000000003	251.73
RXN-14992	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.48	253.13
RXN-15005	1063.51	967.59	939.83	1216.75	1042.59	253.0	248.91000000000005	284.34	242.15	242.28000000000003	251.73
RXN-15006	1063.51	967.59	939.83	1216.75	1042.59	253.0	248.91000000000005	300.34	242.15	242.28000000000003	251.73
RXN-15007	1063.51	967.59	939.83	1216.75	1042.59	253.0	248.91000000000005	316.34	242.15	242.68000000000004	252.53
RXN-1501	43.67	71.92	51.0	12.67	19.090000000000003	0.0	2.75	12.0	0.5	0.25	2.25
RXN-15035	52.84	214.67	127.33	82.83	272.34000000000003	230.5	231.16000000000005	261.84	233.65	233.03000000000003	235.73
RXN-15043	1371.43	1577.76	1532.91	1554.92	1809.51	260.5	251.41000000000005	345.34	246.65	245.18000000000004	254.53
RXN-15045	914.18	1530.34	1403.16	1221.66	1747.5100000000002	479.0	466.3200000000001	529.68	475.3	470.2600000000001	473.86
RXN-15047	244.5	597.5	586.33	403.0	769.0	7.5	1.5	10.0	4.5	3.5	2.0
RXN-15065	43.67	71.92	51.0	12.67	19.090000000000003	0.0	2.75	12.0	0.5	0.25	2.25
RXN-15067	43.67	71.92	51.0	12.67	19.090000000000003	0.0	2.75	12.0	0.5	0.25	2.25
RXN-15068	43.67	71.92	51.0	12.67	19.090000000000003	0.0	2.75	12.0	0.5	0.25	2.25
